水號,繳費年月,繳費金額,用水度數,同期增減金額,同期增減度數,序號,代碼,校區,供水區,水號.y,裝置日期,供水區說明
51-1802-5522-8,2009-09-01,34185,1981,,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2009-10-01,33727,1953,,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2009-11-01,35068,2035,,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2009-12-01,34724,2014,,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2010-01-01,36815,2142,,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2010-02-01,20139,1122,,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2010-03-01,20793,1162,,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2010-04-01,25584,1455,,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2010-05-01,23982,1357,,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2010-06-01,26402,1505,,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2010-07-01,29328,1684,-458,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2010-08-01,32565,1882,-260,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2010-09-01,37208,2166,24,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2010-10-01,25944,1477,-665,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2010-11-01,18063,995,-1147,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2010-12-01,18782,1039,-1103,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2011-01-01,15169,818,-1324,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2011-02-01,14694,789,-333,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2011-03-01,16526,901,-261,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2011-04-01,14793,795,-660,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2011-05-01,14089,752,-605,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2011-06-01,15725,852,-653,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2011-07-01,14579,782,-902,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2011-08-01,13681,727,-1155,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2011-09-01,17131,938,-1228,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2011-10-01,13142,694,-783,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2011-11-01,11196,575,-420,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2011-12-01,9511,472,-567,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2012-01-01,8351,401,-417,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2012-02-01,8499,410,-379,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2012-03-01,9283,458,-443,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2012-04-01,7385,342,-453,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2012-05-01,7959,377,-375,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2012-06-01,7468,347,-505,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2012-07-01,6209,270,-512,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2012-08-01,7599,355,-372,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2012-09-01,7370,341,-597,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2012-10-01,7517,350,-344,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2012-11-01,7207,331,-244,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2012-12-01,7582,354,-118,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2013-01-01,7877,372,-29,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2013-02-01,9382,464,54,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2013-03-01,11229,577,119,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2013-04-01,11097,569,227,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2013-05-01,14679,788,411,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2013-06-01,8188,391,44,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2013-07-01,7713,362,92,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2013-08-01,8923,436,81,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2013-09-01,14204,759,418,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2013-10-01,7845,370,20,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2013-11-01,11915,619,288,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2013-12-01,6602,294,-60,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2014-01-01,6324,277,-95,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2014-02-01,5784,244,-220,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2014-03-01,7043,321,-256,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2014-04-01,12763,671,102,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2014-05-01,13858,738,-50,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2014-06-01,16016,870,479,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2014-07-01,15984,868,506,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2014-08-01,24976,1418,982,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2014-09-01,37026,2155,1396,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2014-10-01,10212,515,145,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2014-11-01,19940,1110,491,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2014-12-01,14855,799,505,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2015-01-01,12829,675,398,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2015-02-01,9623,479,235,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2015-03-01,12451,652,331,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2015-04-01,21770,1222,551,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2015-05-01,24306,1377,639,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2015-06-01,23832,1348,478,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2015-07-01,23357,1319,451,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2015-08-01,15999,869,-549,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2015-09-01,9573,476,-1679,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2015-10-01,7808,368,-147,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2015-11-01,10931,559,-551,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2015-12-01,15526,840,41,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2016-01-01,8790,428,-247,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2016-02-01,7611,356,-123,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2016-03-01,6435,284,-368,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2016-04-01,32366,1870,648,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2016-05-01,8185,391,-986,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2016-06-01,16720,913,-435,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2016-07-01,16524,901,-418,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2016-08-01,11373,586,-283,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2016-09-01,15166,818,342,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2016-10-01,13400,710,342,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2016-11-01,22327,1256,697,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2016-12-01,15526,840,0,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2017-01-01,13007,686,258,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2017-02-01,9705,484,128,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2017-03-01,19025,1054,770,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2017-04-01,19466,1081,-789,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2017-05-01,8233,394,3,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2017-06-01,12371,647,-266,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2017-07-01,15281,825,-76,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2017-08-01,15198,820,234,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2017-09-01,14283,764,-54,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2017-10-01,15067,812,102,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2017-11-01,16883,923,-333,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2017-12-01,23815,1347,507,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2018-01-01,21134,1183,497,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2018-02-01,23750,1343,859,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2018-03-01,49779,2935,1881,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2018-04-01,31744,1832,751,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2018-05-01,7775,366,-28,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2018-06-01,10310,521,-304,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2018-07-01,7825,369,-451,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2018-08-01,8822,430,-334,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2018-09-01,9607,478,-334,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2018-10-01,16295,887,-36,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2018-11-01,10964,561,-786,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2019-01-01,5111,203,-980,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2019-02-01,42030,2461,1118,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2019-03-01,12239,639,-2296,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2019-04-01,19547,1086,-746,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2019-05-01,40819,2387,2021,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2019-06-01,11340,584,6,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2019-07-01,10016,503,-18,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2019-08-01,7056,322,-47,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2019-09-01,18420,1017,587,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2019-10-01,8200,392,-86,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2019-11-01,9101,447,-440,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2019-12-01,7694,361,-200,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2020-01-01,5454,224,343,21,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2020-02-01,5635,235,-36395,-2226,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2020-03-01,6843,309,-5396,-330,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2020-04-01,9149,450,-10398,-636,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2020-05-01,4752,181,-36067,-2206,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2020-06-01,6664,298,-4676,-286,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2020-07-01,8283,397,-1733,-106,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2020-08-01,9264,457,2208,135,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2020-09-01,8676,421,-9744,-596,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2020-10-01,34247,1985,26047,1593,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2020-11-01,33609,1946,24508,1499,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2020-12-01,5274,213,-2420,-148,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2021-01-01,4866,188,-588,-36,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2021-02-01,4686,177,-949,-58,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2021-03-01,6289,275,-554,-34,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2021-04-01,10489,532,1340,82,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2021-05-01,7400,343,2648,162,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2021-06-01,7564,353,900,55,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2021-07-01,7611,356,-672,-41,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2021-08-01,9312,460,48,3,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2021-09-01,6910,313,-1766,-108,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2021-10-01,7743,364,-26504,-1621,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2021-11-01,8610,417,,-1529,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2021-12-01,13711,729,,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2022-01-01,11160,573,,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2022-02-01,8790,428,,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2022-03-01,8119,387,,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2022-04-01,4571,170,,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2022-05-01,5307,215,,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2022-06-01,4784,183,,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2022-07-01,3917,130,,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1802-5522-8,2022-08-01,3803,123,,,2,A2,蘭潭,蘭潭能源學系,51180255228,2002-10-21,機械與能源學系、創新育成中心大樓用水
51-1932-6735-8,2012-07-01,28771,1686,,,9,D3,新民,新民游泳池,51193267358,"",新民泳池用水
51-1932-6735-8,2012-08-01,14141,813,,,9,D3,新民,新民游泳池,51193267358,"",新民泳池用水
51-1932-6735-8,2012-09-01,33253,1982,,,9,D3,新民,新民游泳池,51193267358,"",新民泳池用水
51-1932-6735-8,2012-10-01,18229,1063,,,9,D3,新民,新民游泳池,51193267358,"",新民泳池用水
51-1932-6735-8,2012-11-01,33010,1967,,,9,D3,新民,新民游泳池,51193267358,"",新民泳池用水
51-1932-6735-8,2012-12-01,18590,1085,,,9,D3,新民,新民游泳池,51193267358,"",新民泳池用水
51-1932-6735-8,2013-01-01,98,2,,,9,D3,新民,新民游泳池,51193267358,"",新民泳池用水
51-1932-6735-8,2013-02-01,975,2,,,9,D3,新民,新民游泳池,51193267358,"",新民泳池用水
51-1932-6735-8,2013-03-01,1241,22,,,9,D3,新民,新民游泳池,51193267358,"",新民泳池用水
51-1932-6735-8,2013-04-01,24458,1444,1378,,9,D3,新民,新民游泳池,51193267358,"",新民泳池用水
51-1932-6735-8,2013-05-01,5378,277,145,,9,D3,新民,新民游泳池,51193267358,"",新民泳池用水
51-1932-6735-8,2013-06-01,8909,493,,,9,D3,新民,新民游泳池,51193267358,"",新民泳池用水
51-1932-6735-8,2013-07-01,10839,611,-1075,,9,D3,新民,新民游泳池,51193267358,"",新民泳池用水
51-1932-6735-8,2013-08-01,19455,1138,325,,9,D3,新民,新民游泳池,51193267358,"",新民泳池用水
51-1932-6735-8,2013-09-01,21892,1287,-695,,9,D3,新民,新民游泳池,51193267358,"",新民泳池用水
51-1932-6735-8,2013-10-01,10871,613,-450,,9,D3,新民,新民游泳池,51193267358,"",新民泳池用水
51-1932-6735-8,2013-11-01,16364,1474,-493,,9,D3,新民,新民游泳池,51193267358,"",新民泳池用水
51-1932-6735-8,2013-12-01,12392,706,-379,,9,D3,新民,新民游泳池,51193267358,"",新民泳池用水
51-1932-6735-8,2014-01-01,1912,65,63,,9,D3,新民,新民游泳池,51193267358,"",新民泳池用水
51-1932-6735-8,2014-02-01,1324,28,27,,9,D3,新民,新民游泳池,51193267358,"",新民泳池用水
51-1932-6735-8,2014-03-01,1200,19,-3,,9,D3,新民,新民游泳池,51193267358,"",新民泳池用水
51-1932-6735-8,2014-04-01,1200,19,-1425,,9,D3,新民,新民游泳池,51193267358,"",新民泳池用水
51-1932-6735-8,2014-05-01,25162,1487,1210,,9,D3,新民,新民游泳池,51193267358,"",新民泳池用水
51-1932-6735-8,2014-06-01,7111,383,-110,,9,D3,新民,新民游泳池,51193267358,"",新民泳池用水
51-1932-6735-8,2014-07-01,3906,187,-424,,9,D3,新民,新民游泳池,51193267358,"",新民泳池用水
51-1932-6735-8,2014-08-01,13307,762,-376,,9,D3,新民,新民游泳池,51193267358,"",新民泳池用水
51-1932-6735-8,2014-09-01,16577,962,-325,,9,D3,新民,新民游泳池,51193267358,"",新民泳池用水
51-1932-6735-8,2014-10-01,15482,895,282,,9,D3,新民,新民游泳池,51193267358,"",新民泳池用水
51-1932-6735-8,2014-11-01,14317,907,-567,,9,D3,新民,新民游泳池,51193267358,"",新民泳池用水
51-1932-6735-8,2014-12-01,7458,445,-261,,9,D3,新民,新民游泳池,51193267358,"",新民泳池用水
